# generated_by: rrwrite-analyze-repo
# description: Complete file listing with metadata
# total_files: 142
#
path	type	size_bytes	last_modified	git_tracked
manuscript/microgrowagents_v3/data_tables/file_inventory.tsv	data	105979	2026-02-09T08:49:13.687193394	False
manuscript/MicroGrowAgents_v4/data_tables/file_inventory.tsv	data	105967	2026-02-10T00:46:35.600992441	False
docs/VERSIONING_IMPLEMENTATION_PLAN.md	doc	39645	2026-02-09T21:26:54.572241306	True
data/gemini_deepresearch_cluewrite_concept.md	doc	38816	2026-02-06T05:05:19.936938286	True
manuscript/microgrowagents_v3/manuscript_full.md	doc	33596	2026-02-09T21:08:13.935483217	False
README.md	doc	28844	2026-02-09T03:17:19.785411835	True
scripts/rrwrite-validate-manuscript.py	script	26438	2026-02-09T22:12:34.665693760	True
manuscript/MicroGrowAgents_v4/manuscript_full.md	doc	26336	2026-02-10T02:46:18.089411259	False
scripts/rrwrite_state_manager.py	script	23632	2026-02-09T21:27:02.753687859	True
.claude/skills/rrwrite-research-literature/SKILL.md	doc	22317	2026-02-10T02:56:21.034725904	True
scripts/rrwrite_citation_tracer.py	script	21153	2026-02-09T22:12:25.096213341	True
docs/IMPLEMENTATION_SUMMARY.md	doc	20688	2026-02-09T21:26:54.571602583	True
scripts/rrwrite-state-manager.py	script	20531	2026-02-06T08:28:06.407283545	True
IMPLEMENTATION_COMPLETE.md	doc	20342	2026-02-09T22:16:15.801568508	True
.claude/skills/rrwrite-workflow/SKILL.md	doc	19500	2026-02-10T02:57:21.569691896	True
scripts/rrwrite-analyze-repo.py	script	18927	2026-02-09T21:27:02.752320528	True
IMPLEMENTATION_SUMMARY.md	doc	18684	2026-02-09T22:09:00.931440830	True
docs/power-user-workflow.md	doc	18597	2026-02-10T00:25:59.981810808	True
manuscript/microgrowagents_v3/outline.md	doc	18234	2026-02-09T08:54:57.571367264	False
manuscript/MicroGrowAgents_v4/literature.md	doc	18225	2026-02-10T01:26:45.570333958	False
docs/GUIDELINES_INTEGRATION.md	doc	18160	2026-02-09T21:26:54.571380377	True
manuscript/microgrowagents_v3/critique_manuscript_v1.md	doc	17984	2026-02-09T21:15:25.025575161	False
scripts/rrwrite_git.py	script	17725	2026-02-09T03:17:19.787801743	True
manuscript/MicroGrowAgents_v4/outline.md	doc	17451	2026-02-10T01:05:05.548060417	False
docs/remaining-implementation-notes.md	doc	17396	2026-02-09T22:13:53.022884130	True
example/repo_research_writer_v2/critique_manuscript_v1.md	doc	17347	2026-02-09T03:17:19.800151587	True
scripts/rrwrite_citation_validator.py	script	17332	2026-02-10T01:05:19.396331787	True
scripts/rrwrite_import_evidence_tool.py	script	17010	2026-02-09T06:21:05.146378994	True
scripts/rrwrite_table_generator.py	script	16855	2026-02-09T08:33:46.794723749	True
docs/VERSION_REUSE.md	doc	16790	2026-02-09T06:53:36.264060259	True
WORKFLOW.md	doc	16505	2026-02-09T08:22:02.010057211	True
.claude/skills/rrwrite-assemble-manuscript/SKILL.md	doc	16116	2026-02-09T22:07:10.624752283	True
tests/test_evidence_import.py	script	15786	2026-02-09T06:12:07.498762608	True
scripts/rrwrite-critique-format.py	script	15143	2026-02-09T21:54:50.696906328	True
FINAL_STATUS.md	doc	14128	2026-02-10T00:28:01.781961918	True
docs/EVIDENCE_ENHANCEMENTS_COMPLETE.md	doc	13827	2026-02-09T21:26:54.571027994	True
docs/LITERATURE_AGENT_COMPARISON.md	doc	13328	2026-02-09T21:26:54.571889877	True
docs/GIT_ARCHITECTURE.md	doc	13284	2026-02-09T03:17:40.016145468	True
scripts/rrwrite-critique-content.py	script	13282	2026-02-09T21:53:58.928034067	True
.claude/skills/rrwrite-draft-section/SKILL.md	doc	13003	2026-02-09T22:09:43.460533381	True
docs/ASSEMBLY_SUMMARY.md	doc	12896	2026-02-09T21:26:54.570729733	True
example/repo_research_writer_v2/literature.md	doc	12861	2026-02-09T03:17:19.797728062	True
manuscript/MicroGrowAgents_v4/literature_imported.md	doc	12673	2026-02-10T01:08:29.786661863	False
manuscript/microgrowagents_v3/literature.md	doc	12673	2026-02-09T18:14:45.030594349	False
manuscript/microgrowagents_v3/repository_analysis.md	doc	12652	2026-02-09T08:49:13.714961290	False
manuscript/MicroGrowAgents_v4/repository_analysis.md	doc	12652	2026-02-10T00:46:35.630687237	False
example/repo_research_writer_v2/outline.md	doc	12232	2026-02-09T03:17:19.796943665	True
VERSIONING.md	doc	12124	2026-02-06T05:30:53.763223410	True
scripts/rrwrite-verify-evidence.py	script	12075	2026-02-09T21:26:54.577172995	True
.claude/skills/rrwrite-assess-journal/SKILL.md	doc	11756	2026-02-09T22:07:10.622522354	True
scripts/rrwrite-extract-repo-evidence.py	script	11730	2026-02-09T21:26:54.574215174	True
.claude/skills/rrwrite-critique-manuscript/SKILL.md	doc	11713	2026-02-09T21:55:08.949490070	True
.claude/skills/rrwrite-assemble/SKILL.md	doc	11708	2026-02-09T07:59:34.985077858	True
manuscript/MicroGrowAgents_v4/LITERATURE_RESEARCH_SUMMARY.md	doc	11277	2026-02-10T01:28:31.742851496	False
scripts/rrwrite-status.py	script	11178	2026-02-09T21:27:02.753454685	True
.claude/commands/rrwrite.md	doc	10774	2026-02-09T21:27:02.751045227	True
example/repo_research_writer_v2/methods.md	doc	10735	2026-02-09T03:17:19.799483776	True
docs/skill-optimization-guide.md	doc	10227	2026-02-09T22:11:12.693032980	True
manuscript/MicroGrowAgents_v4/literature_evidence.csv	data	9933	2026-02-10T01:24:27.161312580	False
scripts/rrwrite-match-journal-scope.py	script	9814	2026-02-09T21:27:02.752922535	True
docs/API_IMPLEMENTATION_SUMMARY.md	doc	9756	2026-02-09T21:26:54.570405960	True
docs/EVIDENCE_MARKDOWN_MIGRATION.md	doc	9728	2026-02-09T21:26:54.571183205	True
docs/API_LITERATURE_SEARCH.md	doc	9691	2026-02-09T21:26:54.570569277	True
scripts/rrwrite-config-manager.py	script	9597	2026-02-06T17:52:26.767779827	True
scripts/rrwrite-fetch-guidelines.py	script	9283	2026-02-09T21:27:02.752735615	True
docs/EVIDENCE_TRACKING.md	doc	9265	2026-02-09T03:17:40.018391609	True
manuscript/microgrowagents_v3/methods.md	doc	9211	2026-02-09T18:17:40.038160801	False
scripts/rrwrite-search-literature.py	script	8894	2026-02-09T21:26:54.576527596	True
RR-WRITE-PROJECT.md	doc	8843	2026-02-06T05:34:07.749597788	True
scripts/rrwrite_validate_evidence_tool.py	script	8828	2026-02-09T06:05:37.252556561	True
scripts/rrwrite-api-pubmed.py	script	8789	2026-02-09T21:26:54.573107481	True
example/manuscript_plan.md	doc	8678	2026-02-06T04:12:40.497982025	True
scripts/rrwrite-migrate-v1.py	script	8628	2026-02-06T05:31:24.027983427	True
docs/ASSESSMENT_QUICKSTART.md	doc	8597	2026-02-09T21:26:54.570874214	True
example/repo_research_writer_v2/discussion.md	doc	8423	2026-02-09T03:17:19.798133612	True
scripts/rrwrite-compare-runs.py	script	8313	2026-02-06T08:31:18.652399540	True
manuscript/microgrowagents_v3/results.md	doc	8308	2026-02-09T18:22:06.445609093	False
.claude/skills/rrwrite-analyze-repository/SKILL.md	doc	8031	2026-02-09T22:07:10.615181923	True
scripts/rrwrite-recommend-journal.py	script	7723	2026-02-09T21:27:02.753136158	True
manuscript/MicroGrowAgents_v4/results.md	doc	7671	2026-02-10T01:56:19.359218836	False
docs/rationalization-table.md	doc	7560	2026-02-09T21:57:04.233344555	True
scripts/rrwrite-api-semanticscholar.py	script	7498	2026-02-09T21:26:54.573253393	True
manuscript/microgrowagents_v3/discussion.md	doc	7239	2026-02-09T18:26:13.709561825	False
scripts/rrwrite-archive-run.py	script	7156	2026-02-06T08:31:08.426584005	True
MANUSCRIPT_SCHEMA.md	doc	7144	2026-02-06T05:30:55.884993792	True
manuscript/MicroGrowAgents_v4/.rrwrite/state.json	data	7136	2026-02-10T02:54:51.225397825	False
docs/TABLE_GENERATION.md	doc	7044	2026-02-09T08:38:15.754897118	True
manuscript/MicroGrowAgents_v4/critique_content_v1.md	doc	7004	2026-02-10T02:53:44.233838320	False
docs/cascading-literature-search.md	doc	6803	2026-02-10T02:56:58.374828100	True
manuscript/MicroGrowAgents_v4/discussion.md	doc	6768	2026-02-10T01:58:43.065565347	False
USAGE_GUIDE.md	doc	6503	2026-02-06T05:30:57.945304155	True
example/repo_research_writer_v2/results.md	doc	6469	2026-02-09T03:17:19.799831152	True
manuscript/microgrowagents_v3/literature_evidence.csv	data	6455	2026-02-09T18:14:04.169415236	False
manuscript/MicroGrowAgents_v4/literature_evidence_imported.csv	data	6455	2026-02-10T01:08:31.351917267	False
.claude/commands/rrwrite-workflow.md	doc	6321	2026-02-09T08:21:18.668443441	True
example/repo_research_writer_v2/literature_evidence.csv	data	6271	2026-02-09T03:17:19.797337055	True
example/PROJECT.md	doc	6112	2026-02-06T01:34:23.850201845	True
manuscript/MicroGrowAgents_v4/methods.md	doc	5606	2026-02-10T02:01:57.652686357	False
example/repo_research_writer_v2/README.md	doc	5316	2026-02-09T03:17:19.799142838	True
docs/2-5-minute-rule.md	doc	5300	2026-02-09T21:56:16.942625046	True
.claude/skills/rrwrite-plan-manuscript/SKILL.md	doc	5236	2026-02-09T22:07:10.618274450	True
INSTALL.md	doc	4863	2026-02-06T05:30:58.938051224	True
scripts/rrwrite-assemble-manuscript.py	script	4796	2026-02-09T21:27:02.752567291	True
REFACTORING_SUMMARY.md	doc	4553	2026-02-06T05:08:29.384240389	True
scripts/rrwrite-convert-evidence-to-md.py	script	4497	2026-02-09T21:26:54.574031591	True
manuscript/microgrowagents_v3/introduction.md	doc	4435	2026-02-09T18:24:16.293695927	False
manuscript/microgrowagents_v3/.rrwrite/state.json	data	4382	2026-02-09T21:12:05.586340189	False
example/scripts/evaluate.py	script	4336	2026-02-04T03:52:51.331294060	True
example/repo_research_writer_v2/introduction.md	doc	4145	2026-02-09T03:17:19.798401833	True
docs/citation-rules-by-section.md	doc	4077	2026-02-09T21:55:44.132346153	True
manuscript/MicroGrowAgents_v4/introduction.md	doc	3918	2026-02-10T01:49:14.737355709	False
example/scripts/train_model.py	script	3691	2026-02-04T03:52:33.757539034	True
manuscript/MicroGrowAgents_v4/literature_evidence_new.csv	data	3512	2026-02-10T01:23:53.018158674	False
.claude/settings.local.json	data	3360	2026-02-09T22:10:03.392593622	False
scripts/rrwrite-normalize-repo-name.py	script	3174	2026-02-06T08:25:59.397303581	True
install.sh	script	2889	2026-02-06T17:51:30.035656929	True
scripts/rrwrite-clean-ipynb.py	script	2744	2026-02-04T03:41:08.303876877	True
manuscript/microgrowagents_v3/availability.md	doc	2651	2026-02-09T19:59:13.910635471	False
scripts/rrwrite-verify-stats.py	script	2470	2026-02-04T03:40:56.612114191	True
example/repo_research_writer_v2/abstract.md	doc	1780	2026-02-09T03:17:19.800381422	True
example/repo_research_writer_v2/.rrwrite/state.json	data	1721	2026-02-09T03:17:19.801008463	True
example/README.md	doc	1522	2026-02-09T03:17:19.794628382	True
manuscript/microgrowagents_v3/abstract.md	doc	1457	2026-02-09T19:57:28.568762302	False
manuscript/MicroGrowAgents_v4/abstract.md	doc	1335	2026-02-10T01:46:09.196316719	False
FILENAMES.md	doc	1232	2026-02-06T05:30:56.943712711	True
example/literature_evidence.csv	data	1213	2026-02-06T01:34:17.845613718	True
manuscript/microgrowagents_v3/data_tables/research_indicators.tsv	data	996	2026-02-09T08:49:13.713045359	False
manuscript/MicroGrowAgents_v4/data_tables/research_indicators.tsv	data	996	2026-02-10T00:46:35.628417492	False
manuscript/microgrowagents_v3/manifest.json	data	900	2026-02-09T21:10:39.620083570	False
manuscript/MicroGrowAgents_v4/critique_format_v1.md	doc	855	2026-02-10T02:53:50.271753073	False
manuscript/MicroGrowAgents_v4/availability.md	doc	837	2026-02-10T02:04:44.726572752	False
example/repo_research_writer_v2/availability.md	doc	819	2026-02-09T03:17:19.798766851	True
manuscript/MicroGrowAgents_v4/manifest.json	data	777	2026-02-10T02:47:36.548476696	False
templates/repo_analysis_prompt.md	doc	686	2026-02-06T08:24:38.940400600	True
example/data/benchmark_results.csv	data	559	2026-02-04T03:52:18.006608725	True
manuscript/microgrowagents_v3/data_tables/size_distribution.tsv	data	330	2026-02-09T08:49:13.696438313	False
manuscript/MicroGrowAgents_v4/data_tables/size_distribution.tsv	data	330	2026-02-10T00:46:35.611359835	False
manuscript/microgrowagents_v3/data_tables/repository_statistics.tsv	data	268	2026-02-09T08:49:13.692213535	False
manuscript/MicroGrowAgents_v4/data_tables/repository_statistics.tsv	data	268	2026-02-10T00:46:35.606758118	False
requirements.txt	config	218	2026-02-06T03:01:05.893842697	True
requirements.txt	doc	218	2026-02-06T03:01:05.893842697	True
scripts/__init__.py	script	61	2026-02-06T05:37:41.712550879	True
